Deal,Kind,Area,High,LNC,Tempatrue,humidity,Sun,CO2,SoilWater,SoilZTemp,KNO3,NH4H2PO4,KH2PO4,K2SO4,MgSO4.7H2O,CaCl2,CaNO3.4H2O,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,Area_true,High_true
1,0,0.224852739,0.364600782,0.905660377,0.604557546,0.734715595,0.382400064,0,0.887146784,0.419107078,0,0,1,1,0,1,0,0.283461487,0.28355982,0.283530104,0.283526344,0.283547395,0.283444736,0.283498984,0.2834573,0.283488414,0.283557119,0.283593269,0.283611703,0.283453604,0.283480963,0.283518361,0.283641377,1024.3,76.3
1,0,0.237175292,0.384701284,0.905660377,0.685711913,0.563358347,0.478892319,0,0.880153385,0.422707623,0,0,1,1,0,1,0,0.197564993,0.197652846,0.197664001,0.197716256,0.197614214,0.197588275,0.197567665,0.19759005,0.19754136,0.19763401,0.197738396,0.197746095,0.1976272,0.197558026,0.197612845,0.1976656,1078.9,79.9
1,0,0.249475276,0.404243439,1,0.5781437,0.680217719,0.363982131,0.000647459,0.855620085,0.381180986,0,0,1,1,0,1,0,0.375152344,0.375234132,0.375308856,0.375254491,0.37517959,0.375108894,0.375217011,0.37516371,0.375213649,0.375217325,0.375270017,0.375299806,0.37525716,0.375182551,0.375163258,0.375290889,1133.4,83.4
1,0,0.261797829,0.424343942,0.981132075,0.627345301,0.684347557,0.808331044,0,0.836783021,0.419827186,0,0,1,1,0,1,0,0.393179984,0.393273235,0.393319552,0.393312942,0.393142623,0.393159499,0.393193699,0.393248366,0.393165369,0.393295062,0.393296722,0.393365188,0.393273922,0.393230934,0.393220521,0.393314062,1188,87
1,0,0.303978876,0.441652708,0.905660377,0.6295409,0.757870285,0.389316555,0.01521528,0.810896162,0.454872776,0,0,1,1,0,1,0,0.415057541,0.415229953,0.41517689,0.415161525,0.415050512,0.415034639,0.415075397,0.415113688,0.415097868,0.415194795,0.415206654,0.415251776,0.41511201,0.415060972,0.415120345,0.415204042,1374.9,90.1
1,0,0.346137354,0.459519821,0.905660377,0.56701595,0.796569756,0.449285554,0,0.786306463,0.438070073,0,0,1,1,0,1,0,0.41514578,0.415306439,0.415300688,0.415316641,0.415159571,0.415106244,0.41515945,0.415210475,0.415164473,0.415323668,0.415315934,0.415368211,0.415308433,0.415159052,0.415219384,0.415347846,1561.7,93.3
1,0,0.3883184,0.476828587,0.811320755,0.7261477,0.597224824,0.573092092,0.016995792,0.770514913,0.529524732,0,0,1,1,0,1,0,0.395714023,0.395877458,0.395916558,0.395895271,0.395718478,0.395710549,0.39576327,0.395782451,0.395766931,0.395854822,0.395948205,0.395979746,0.395857835,0.395786795,0.395772152,0.395942492,1748.6,96.4
1,0,0.430476878,0.494695701,0.811320755,0.723952096,0.372184097,0.595248322,0.006150858,0.742823294,0.516562651,0,0,1,1,0,1,0,0.358892791,0.358999021,0.359025987,0.358993881,0.358902405,0.358813721,0.358972815,0.358945037,0.358932711,0.358996021,0.35907703,0.359064809,0.358994534,0.358909025,0.358949281,0.359050057,1935.4,99.6
1,0,0.472657925,0.512004467,0.716981132,0.538539592,0.685940743,0.309418671,0.005988993,0.710055819,0.447671636,0,0,1,1,0,1,0,0.430979999,0.431088148,0.431068108,0.431066496,0.430966461,0.43089435,0.430985584,0.430984153,0.430977565,0.431030332,0.431126359,0.431131011,0.430992258,0.430994407,0.431001276,0.431106041,2122.3,102.7
1,0,0.514816403,0.52987158,0.716981132,0.697870918,0.767696466,0.600549666,0,0.687045276,0.401344197,0,0,1,1,0,1,0,0.538683917,0.538744747,0.538872868,0.538850758,0.538795997,0.538758438,0.538746978,0.538777952,0.538725533,0.538815779,0.538777323,0.538783015,0.538765835,0.538675374,0.538718971,0.538815933,2309.1,105.9
1,0,0.55699745,0.547180346,0.622641509,0.57984031,0.95399768,0.153960378,0,0.667926217,0.392942884,0,0,1,1,0,1,0,0.550945747,0.55104929,0.551037812,0.551028499,0.55097587,0.551005773,0.551017712,0.551035671,0.550932162,0.551028264,0.551017278,0.551127606,0.551006949,0.550996797,0.550993088,0.551104475,2496,109
1,0,0.536888668,0.563930765,0.622641509,0.654141706,0.875659759,0.392038868,0,0.651401491,0.385021595,0,0,1,1,0,1,0,0.534034555,0.534162794,0.534203349,0.534175463,0.534077117,0.534097758,0.534032782,0.534118114,0.534011054,0.53410421,0.534200098,0.534212702,0.534098875,0.534054858,0.53411061,0.534164598,2406.9,112
1,0,0.516757318,0.580681184,0.528301887,0.788922148,0.920393768,0.480468392,0,0.643956906,0.465914545,0,0,1,1,0,1,0,0.466013949,0.466132985,0.466143512,0.466077052,0.465986163,0.465998752,0.466143786,0.466089201,0.466015484,0.466092853,0.466152117,0.466176884,0.466061066,0.466001934,0.46607624,0.466127597,2317.7,115
1,0,0.496648536,0.597431602,0.528301887,0.860279446,0.809769219,0.50321076,0.003722888,0.632733617,0.531445018,0,0,1,1,0,1,0,0.411350821,0.411550229,0.411549524,0.411515115,0.411463914,0.411407559,0.411384708,0.411469668,0.411451176,0.411449395,0.411542837,0.41158037,0.411496419,0.411442532,0.411471741,0.411561393,2228.6,118
1,0,0.476517186,0.614182021,0.528301887,0.884198273,0.780829179,0.529912854,0.003722888,0.622807505,0.614258294,0,0,1,1,0,1,0,0.370821049,0.371036527,0.371064954,0.370973012,0.370953507,0.370858826,0.370876656,0.37092367,0.370946973,0.370971089,0.370983733,0.371109714,0.37100741,0.370867385,0.370990338,0.371086451,2139.4,121
1,0,0.456408405,0.63093244,0.528301887,0.878576172,0.709362466,0.511221389,0.005017805,0.612542995,0.666106568,0,0,1,1,0,1,0,0.325354057,0.325509518,0.32554343,0.325452664,0.325379837,0.325358286,0.32538453,0.32541255,0.325359074,0.325436387,0.325465551,0.325511533,0.325460497,0.325449468,0.325448777,0.325527176,2050.3,124
1,0,0.436277054,0.647682859,0.433962264,0.667265474,0.696732622,0.503562444,0,0.620607966,0.468314924,0,0,1,1,0,1,0,0.362244689,0.362389301,0.362435212,0.362372591,0.362347515,0.362247365,0.362361547,0.362311224,0.362316904,0.362323789,0.362410975,0.36246045,0.362405411,0.362346382,0.362317126,0.362386042,1961.1,127
1,0,0.024148593,0.027917365,0.094339623,0.738506323,0.196679219,0.623786998,0.469245711,0.849134266,1,0,0,1,1,0,1,0,0.218904205,0.219035113,0.219047187,0.219042974,0.218982813,0.218893745,0.218935213,0.219106828,0.218998638,0.219010516,0.219082758,0.219131234,0.219040959,0.218997415,0.219021785,0.219056957,135,16
1,0,0.025818682,0.033500838,0.150943396,0.624318036,0.099605707,0.565810889,0.217869861,0.833906713,0.994959193,0,0,1,1,0,1,0,0.254661086,0.254788672,0.254759191,0.254783199,0.254726075,0.25465783,0.254722895,0.254679434,0.254744096,0.254807032,0.254803695,0.25484286,0.254730778,0.254709232,0.254779545,0.254849808,142.4,17
1,0,0.027488772,0.039642658,0.150943396,0.371274116,0.119102294,0.399372176,0.034315312,0.794540626,0.68194911,0,0,1,1,0,1,0,0.27265899,0.272770122,0.272816763,0.272780285,0.272606262,0.272639941,0.272712796,0.272721748,0.272706358,0.272719073,0.272787453,0.272883489,0.272797721,0.272674707,0.272762939,0.272810358,149.8,18.1
1,0,0.029158862,0.045226131,0.150943396,0.565319352,0.191040739,0.589608314,0.219488508,0.807173869,0.699711986,0,0,1,1,0,1,0,0.231245553,0.231333488,0.23136276,0.231339876,0.231218186,0.231236218,0.231272508,0.231272394,0.23131314,0.23133686,0.231378713,0.231422595,0.231373713,0.231362135,0.231328729,0.231425971,157.2,19.1
1,0,0.030828951,0.050809604,0.150943396,0.716034565,0.177494152,0.31388639,0.257688572,0.900174819,0.676908318,0,0,1,1,0,1,0,0.223443511,0.223565516,0.223527641,0.223510842,0.22350239,0.223397884,0.223509006,0.223522376,0.223491035,0.223530166,0.223640529,0.223627327,0.22352582,0.223550593,0.223572585,0.223667441,164.6,20.1
1,0,0.032499041,0.056393076,0.150943396,0.600399193,0.32118413,0.266877681,0.02007122,0.95505049,0.663946225,0,0,1,1,0,1,0,0.271141082,0.27125998,0.271241645,0.271232137,0.271176917,0.27116809,0.271171645,0.271131352,0.271199533,0.271217604,0.271264741,0.271268058,0.271208283,0.271163463,0.271130285,0.271254728,172,21.1
1,0,0.03416913,0.062534897,0.150943396,0.654973384,0.524378525,0.431049977,0.060051797,0.945067952,0.676428227,0,0,1,1,0,1,0,0.279667993,0.279704245,0.279696936,0.279700234,0.279676639,0.279623303,0.279720507,0.279677845,0.279671999,0.279702513,0.279773978,0.279816866,0.279714533,0.279700253,0.279705054,0.279729394,179.4,22.2
1,0,0.035830193,0.06811837,0.179245283,0.828443102,0.286659014,0.600732025,0.232113953,0.937172177,0.811329825,0,0,1,1,0,1,0,0.29729441,0.297447115,0.297474597,0.297429568,0.297353146,0.297367351,0.297350442,0.297390259,0.297379231,0.297423774,0.297436161,0.297464628,0.297408675,0.297359556,0.297383407,0.297437153,186.76,23.2
1,0,0.038118667,0.072585148,0.150943396,0.68930472,0.283841999,0.374115897,0.113143412,0.923580156,0.779644753,0,0,1,1,0,1,0,0.268212297,0.268333956,0.268345269,0.268295847,0.268181183,0.26812421,0.268241327,0.268254351,0.26823112,0.268222892,0.268308677,0.268352839,0.268233629,0.268171887,0.268223835,0.268350651,196.9,24
1,0,0.040398113,0.077610274,0.150943396,0.023403197,0.735712441,0,0,0.928881605,0.259001423,0,0,1,1,0,1,0,0.232148743,0.232288282,0.232306668,0.232255816,0.232194447,0.232094471,0.232265212,0.23220507,0.232207942,0.232282984,0.232345236,0.23238291,0.232261845,0.232160748,0.232254211,0.232283549,207,24.9
1,0,0.04267756,0.082077052,0.056603774,0.724617428,0.335634123,0.592421815,0.326157332,0.942868421,0.461833895,0,0,1,1,0,1,0,0.259595611,0.259686797,0.259774171,0.259654716,0.259656359,0.25950596,0.259632758,0.259698052,0.259613531,0.259686287,0.259712446,0.259812398,0.259691781,0.259623403,0.259688804,0.259712275,217.1,25.7
1,0,0.044957006,0.08654383,0.056603774,0.703592825,0.325621043,0.287327576,0.161540952,0.931475919,0.637542015,0,0,1,1,0,1,0,0.303755097,0.303917312,0.303928085,0.30395374,0.303807681,0.303842682,0.303835659,0.303823127,0.30386795,0.303942259,0.303947991,0.304011235,0.303963626,0.303829299,0.30389689,0.303885421,227.2,26.5
1,0,0.047236453,0.091010609,0.056603774,0.783133723,0.265635989,0.211636905,0.103593396,0.90654784,0.608737389,0,0,1,1,0,1,0,0.291458141,0.291647211,0.291610692,0.291716525,0.291511255,0.291460162,0.291631033,0.291565975,0.291575665,0.291652903,0.291703355,0.291681394,0.291617593,0.291562423,0.291615795,0.29171421,237.3,27.3
1,0,0.0495159,0.096035734,0.056603774,0.510379241,0.619707531,0.112461412,0.001780511,0.871862821,0.476236221,0,0,1,1,0,1,0,0.271642529,0.271767489,0.271808202,0.271747666,0.271756105,0.271607523,0.271745644,0.271689097,0.271756249,0.271720332,0.271786296,0.271875901,0.271720967,0.271713872,0.271699728,0.271827439,247.4,28.2
1,0,0.051795346,0.100502513,0,0.578559552,0.631963543,0.354147939,0.078666235,0.852687368,0.463274132,0,0,1,1,0,1,0,0.263354168,0.263511036,0.26346697,0.263455934,0.26336095,0.263378645,0.26348258,0.263468221,0.263419783,0.263457665,0.263508544,0.26358653,0.263492165,0.263445208,0.263421367,0.263573455,257.5,29
1,0,0.05635424,0.115019542,0.056603774,0.694893541,0.389486712,0.337670793,0.101489155,0.842817644,0.538646184,0,0,1,1,0,1,0,0.282327665,0.282440998,0.282357039,0.282411368,0.2823663,0.282268267,0.282313715,0.282314812,0.282320619,0.282397215,0.282420219,0.282575656,0.282401148,0.282401037,0.282379578,0.28248021,277.7,31.6
1,0,0.060913133,0.128978224,0.150943396,0.746889542,0.204671885,0.282977088,0.07364843,0.853251353,0.586893897,0,0,1,1,0,1,0,0.319118948,0.319266721,0.319297707,0.319269571,0.319181551,0.319176304,0.319171015,0.319259888,0.319202012,0.319239375,0.319265227,0.319328199,0.31923166,0.319194127,0.31920885,0.319333497,297.9,34.1
1,0,0.065472026,0.143495254,0.245283019,0.872687953,0.03514815,0.574069003,0.146487536,0.849811059,0.77028326,0,0,1,1,0,1,0,0.313874346,0.314079502,0.314077563,0.314051775,0.313861974,0.313850778,0.313968792,0.314013463,0.313916328,0.314041483,0.314097045,0.314140323,0.314038779,0.313996779,0.313987186,0.314092618,318.1,36.7
1,0,0.070053488,0.158012284,0.339622642,0.616051224,0.176661949,0.257030467,0.000647459,0.812926505,0.687229962,0,0,1,1,0,1,0,0.29725276,0.297445886,0.297460083,0.297432854,0.297367404,0.297314969,0.297392705,0.297352225,0.297406081,0.297401365,0.297459705,0.297478947,0.297424824,0.297297814,0.297374,0.29752207,338.4,39.3
1,0,0.074612381,0.172529313,0.433962264,0.710046554,0.383536713,0.633530016,0.052929751,0.791720705,0.711953913,0,0,1,1,0,1,0,0.336358513,0.336494566,0.336514366,0.336474866,0.336446339,0.336348706,0.336406851,0.336448233,0.336425373,0.336474739,0.336512057,0.33654459,0.336516175,0.336331069,0.336381874,0.336568926,358.6,41.9
1,0,0.079171274,0.186487996,0.528301887,0.708848954,0.252432061,0.553111116,0.03285853,0.761209175,0.721315416,0,0,1,1,0,1,0,0.305196013,0.30529429,0.305286078,0.305264441,0.305217123,0.305195705,0.305225912,0.305190491,0.305174013,0.305247677,0.305292702,0.305410155,0.305256847,0.305212003,0.305223558,0.305316542,378.8,44.4
1,0,0.083730168,0.201005025,0.594339623,0.893180295,0.133868258,0.732992073,0.085302687,0.737691044,0.762121933,0,0,1,1,0,1,0,0.28161757,0.281738654,0.28179755,0.281694581,0.281646668,0.281657269,0.281661903,0.281695363,0.281707012,0.28170723,0.281822501,0.28174123,0.281692798,0.281648582,0.281704667,0.281826318,399,47
1,0,0.086348146,0.217755444,0.528301887,0.757568183,0.305492509,0.677777336,0.042732276,0.710450617,0.700672115,0,0,1,1,0,1,0,0.30781439,0.307970011,0.307987645,0.307980303,0.307836493,0.307868207,0.307917189,0.307968814,0.30785752,0.30794037,0.308032215,0.308093685,0.308000862,0.307924623,0.30790281,0.308038488,410.6,50
1,0,0.088943555,0.234505863,0.528301887,0.755538909,0.42919193,0.735401768,0.073000971,0.735773498,0.650504086,0,0,1,1,0,1,0,0.32075216,0.320854956,0.320857341,0.320858141,0.320772994,0.320711429,0.320769746,0.320812127,0.320726824,0.320864593,0.320913071,0.320901056,0.320808429,0.320754293,0.320767662,0.320901987,422.1,53
1,0,0.091561534,0.251256281,0.528301887,0.504424484,0.531525632,0.593411747,0,0.817945958,0.525204015,0,0,1,1,0,1,0,0.32075216,0.320854956,0.320857341,0.320858141,0.320772994,0.320711429,0.320769746,0.320812127,0.320726824,0.320864593,0.320913071,0.320901056,0.320808429,0.320754293,0.320767662,0.320901987,433.7,56
1,0,0.094179512,0.2680067,0.528301887,0.604557546,0.734715595,0.382400064,0,0.887146784,0.419107078,0,0,1,1,0,1,0,0.28288005,0.28304652,0.283091978,0.282975569,0.282907698,0.282865366,0.282926781,0.282959084,0.282937559,0.283012316,0.28300581,0.283075196,0.282955622,0.28293538,0.282926392,0.283045234,445.3,59
1,0,0.09679749,0.284757119,0.528301887,0.685711913,0.563358347,0.478892319,0,0.880153385,0.422707623,0,0,1,1,0,1,0,0.254932681,0.255071357,0.255099215,0.255061139,0.254944854,0.254936031,0.254962857,0.254959224,0.255029167,0.255091371,0.255107211,0.255151888,0.255054603,0.2550108,0.255011093,0.255117109,456.9,62
1,0,0.0993929,0.301507538,0.433962264,0.5781437,0.680217719,0.363982131,0.000647459,0.855620085,0.381180986,0,0,1,1,0,1,0,0.332490324,0.332573047,0.33258702,0.332548435,0.332513608,0.332461872,0.332509079,0.33258069,0.332522404,0.33258139,0.332620295,0.332726612,0.332659109,0.332526678,0.332518267,0.332700016,468.4,65
1,0,0.102010878,0.318257956,0.452830189,0.627345301,0.684347557,0.808331044,0,0.836783021,0.419827186,0,0,1,1,0,1,0,0.297631197,0.297713562,0.297831405,0.29772233,0.297624474,0.297630793,0.297651435,0.2977285,0.297701622,0.297772147,0.297811301,0.297808311,0.297799847,0.297723442,0.297711512,0.297763655,480,68
1,0,0.121623147,0.340591848,0.433962264,0.6295409,0.757870285,0.389316555,0.01521528,0.810896162,0.454872776,0,0,1,1,0,1,0,0.287432167,0.287628425,0.287545104,0.287583967,0.287496435,0.287463642,0.287508545,0.287476478,0.28751098,0.287559083,0.287650002,0.287679734,0.287633833,0.287447813,0.287554583,0.287661846,566.9,72
1,0,0.141212846,0.36292574,0.528301887,0.56701595,0.796569756,0.449285554,0,0.786306463,0.438070073,0,0,1,1,0,1,0,0.316578291,0.316725252,0.316731024,0.31671915,0.316589575,0.316535075,0.316589437,0.316660104,0.31661612,0.316704109,0.316680048,0.316753114,0.316724071,0.316596599,0.316615183,0.31680535,653.7,76
1,0,0.160825115,0.385259631,0.528301887,0.7261477,0.597224824,0.573092092,0.016995792,0.770514913,0.529524732,0,0,1,1,0,1,0,0.294930732,0.295112767,0.295098068,0.295071379,0.294964757,0.294961889,0.295015066,0.294979728,0.295037241,0.295057523,0.295066611,0.295155414,0.29508335,0.294997653,0.295027108,0.295139197,740.6,80
1,0,0.180414814,0.407593523,0.528301887,0.723952096,0.372184097,0.595248322,0.006150858,0.742823294,0.516562651,0,0,1,1,0,1,0,0.285080469,0.285238793,0.285262185,0.285196537,0.285182543,0.2851099,0.285147759,0.285181695,0.285183191,0.285255112,0.285235208,0.285361534,0.28518952,0.285168468,0.28516635,0.285258473,827.4,84
1,0,0.200027083,0.429927415,0.528301887,0.538539592,0.685940743,0.309418671,0.005988993,0.710055819,0.447671636,0,0,1,1,0,1,0,0.355191484,0.355304501,0.35527442,0.35534435,0.355234072,0.35516964,0.355199983,0.355247616,0.355203871,0.355261494,0.355340591,0.355392155,0.355286693,0.355220416,0.355243806,0.355335589,914.3,88
1,0,0.219616782,0.452261307,0.528301887,0.697870918,0.767696466,0.600549666,0,0.687045276,0.401344197,0,0,1,1,0,1,0,0.38469772,0.384819465,0.384874847,0.384845057,0.38470185,0.384718876,0.384812346,0.384745662,0.384726419,0.384754161,0.384822157,0.384916098,0.384840515,0.384675047,0.38472938,0.384862823,1001.1,92
1,0,0.239229051,0.474595198,0.594339623,0.57984031,0.95399768,0.153960378,0,0.667926217,0.392942884,0,0,1,1,0,1,0,0.426081119,0.426183329,0.426219618,0.426237481,0.426096308,0.426010479,0.426104246,0.426073595,0.426091766,0.426162541,0.426231862,0.426279302,0.426148353,0.42611059,0.426120665,0.426257895,1088,96
1,0,0.245931978,0.500279174,0.622641509,0.654141706,0.875659759,0.392038868,0,0.651401491,0.385021595,0,0,1,1,0,1,0,0.398569059,0.398711042,0.398715782,0.398720791,0.398651764,0.398500485,0.398648819,0.398633069,0.398606316,0.398681659,0.398659305,0.398717046,0.398685562,0.398542362,0.398621638,0.398772503,1117.7,100.6
1,0,0.252634905,0.525404802,0.528301887,0.788922148,0.920393768,0.480468392,0,0.643956906,0.465914545,0,0,1,1,0,1,0,0.364163631,0.36431274,0.364335604,0.364272711,0.364164829,0.364164984,0.364216147,0.364208909,0.364127354,0.364283429,0.364302795,0.364324352,0.364281092,0.364186184,0.364248953,0.364300911,1147.4,105.1
1,0,0.259337832,0.551088777,0.528301887,0.860279446,0.809769219,0.50321076,0.003722888,0.632733617,0.531445018,0,0,1,1,0,1,0,0.34661848,0.346779662,0.34680601,0.346750803,0.34662425,0.346646851,0.346710921,0.346734647,0.346683661,0.346802398,0.346826484,0.346888162,0.346779213,0.346724252,0.346679135,0.34682688,1177.1,109.7
1,0,0.266063328,0.576772753,0.528301887,0.884198273,0.780829179,0.529912854,0.003722888,0.622807505,0.614258294,0,0,1,1,0,1,0,0.378306064,0.378411642,0.378460085,0.378368801,0.378398877,0.378302422,0.378426527,0.378390319,0.37832416,0.378447895,0.378451968,0.378497295,0.378413412,0.378346133,0.378361814,0.378499878,1206.9,114.3
1,0,0.272766255,0.602456728,0.528301887,0.878576172,0.709362466,0.511221389,0.005017805,0.612542995,0.666106568,0,0,1,1,0,1,0,0.352871507,0.353033095,0.352992494,0.352978478,0.352936843,0.3528827,0.352909375,0.352966961,0.352955758,0.353029028,0.353041275,0.353115791,0.353030061,0.352989875,0.353015293,0.353095523,1236.6,118.9
1,0,0.279469182,0.627582356,0.528301887,0.667265474,0.696732622,0.503562444,0,0.620607966,0.468314924,0,0,1,1,0,1,0,0.363471051,0.363560505,0.363544215,0.363507654,0.363446469,0.363410957,0.363504156,0.363505647,0.363433551,0.363507284,0.36355859,0.363656589,0.363542865,0.363438503,0.363504648,0.363581535,1266.3,123.4
1,1,0.047141664,0.058626466,0.481132075,0.738506323,0.196679219,0.623786998,0.469245711,0.849134266,1,0,0,1,1,0,1,0,0.17997512,0.180053228,0.17992922,0.179992311,0.180041585,0.179973603,0.179970019,0.179930015,0.180014705,0.179952621,0.180059316,0.180033686,0.1799358,0.180044024,0.179954148,0.18007166,236.88,21.5
1,1,0.058227448,0.073143495,0.528301887,0.624318036,0.099605707,0.565810889,0.217869861,0.833906713,0.994959193,0,0,1,1,0,1,0,0.236699891,0.236782404,0.236706701,0.236733163,0.236757676,0.236681731,0.236733135,0.236683362,0.236713764,0.236652846,0.236792592,0.236767627,0.236652395,0.236760489,0.236701368,0.236773184,286,24.1
1,1,0.069331287,0.088218872,0.528301887,0.371274116,0.119102294,0.399372176,0.034315312,0.794540626,0.68194911,0,0,1,1,0,1,0,0.271477066,0.271556279,0.27152191,0.271463249,0.271487075,0.271451181,0.271507667,0.271473914,0.271498808,0.271433842,0.271506655,0.271609165,0.27146687,0.271511991,0.27144565,0.271598033,335.2,26.8
1,1,0.080412557,0.102735902,0.528301887,0.565319352,0.191040739,0.589608314,0.219488508,0.807173869,0.699711986,0,0,1,1,0,1,0,0.15469728,0.154816704,0.15481667,0.1547845,0.15482199,0.154728566,0.154760496,0.154702785,0.154788567,0.154738149,0.154795512,0.154849786,0.154746451,0.154820776,0.154748881,0.154808012,384.3,29.4
1,1,0.091516396,0.117811279,0.528301887,0.716034565,0.177494152,0.31388639,0.257688572,0.900174819,0.676908318,0,0,1,1,0,1,0,0.23218453,0.232295893,0.232131503,0.232194687,0.23230466,0.232214222,0.232266016,0.232147783,0.232268355,0.232112178,0.232201184,0.23224853,0.232126737,0.232247621,0.232207439,0.232255114,433.5,32.1
1,1,0.102597666,0.132328308,0.528301887,0.600399193,0.32118413,0.266877681,0.02007122,0.95505049,0.663946225,0,0,1,1,0,1,0,0.403502922,0.403584567,0.403531371,0.403512575,0.403632513,0.40356351,0.403504837,0.403456599,0.403596151,0.403482578,0.403587606,0.403535573,0.403432178,0.403530243,0.403536286,0.403594474,482.6,34.7
1,1,0.113701505,0.147403685,0.528301887,0.654973384,0.524378525,0.431049977,0.060051797,0.945067952,0.676428227,0,0,1,1,0,1,0,0.517658422,0.517762441,0.517703095,0.517718182,0.517752635,0.517735595,0.517727508,0.517731067,0.517798594,0.517663405,0.517716596,0.517768454,0.517638626,0.51772669,0.517742757,0.517760647,531.8,37.4
1,1,0.124787289,0.161920715,0.490566038,0.828443102,0.286659014,0.600732025,0.232113953,0.937172177,0.811329825,0,0,1,1,0,1,0,0.566724276,0.566798334,0.566760578,0.566772894,0.566812543,0.566738926,0.566719251,0.566761235,0.566760353,0.566731477,0.566729699,0.566770237,0.566693233,0.566753356,0.566709269,0.566812879,580.92,40
1,1,0.143244036,0.178671133,0.433962264,0.68930472,0.283841999,0.374115897,0.113143412,0.923580156,0.779644753,0,0,1,1,0,1,0,0.60684006,0.6068509,0.606920602,0.606913287,0.606955875,0.606885574,0.606895885,0.606905875,0.606875917,0.606835598,0.606898961,0.606912105,0.606797026,0.606811726,0.606834274,0.606881586,662.7,43
1,1,0.161727866,0.194863205,0.433962264,0.023403197,0.735712441,0,0,0.928881605,0.259001423,0,0,1,1,0,1,0,0.540904285,0.540932482,0.540981614,0.540935144,0.540967621,0.540911729,0.540931408,0.540954463,0.540910279,0.540934146,0.541016673,0.540986058,0.540913388,0.540822653,0.540952854,0.540977371,744.6,45.9
1,1,0.180189126,0.211613624,0.433962264,0.724617428,0.335634123,0.592421815,0.326157332,0.942868421,0.461833895,0,0,1,1,0,1,0,0.479312191,0.479374406,0.479416608,0.479403051,0.479345591,0.479360812,0.47930445,0.479384347,0.479386551,0.479387995,0.479456316,0.479479095,0.479340359,0.47935559,0.47933167,0.47944232,826.4,48.9
1,1,0.198650387,0.228364042,0.433962264,0.703592825,0.325621043,0.287327576,0.161540952,0.931475919,0.637542015,0,0,1,1,0,1,0,0.460617216,0.46075266,0.460690973,0.460698231,0.460620305,0.460628833,0.460633971,0.460608869,0.460617649,0.460612632,0.460692428,0.460740803,0.460640846,0.460608685,0.460615956,0.460744309,908.2,51.9
1,1,0.217111648,0.245114461,0.339622642,0.783133723,0.265635989,0.211636905,0.103593396,0.90654784,0.608737389,0,0,1,1,0,1,0,0.44556956,0.445624625,0.445675583,0.445666013,0.445649319,0.445593884,0.445633314,0.445590511,0.445643843,0.445638786,0.44568873,0.445717645,0.445575711,0.445620889,0.445616996,0.445694573,990,54.9
1,1,0.235595477,0.261306533,0.339622642,0.510379241,0.619707531,0.112461412,0.001780511,0.871862821,0.476236221,0,0,1,1,0,1,0,0.452814654,0.452917516,0.452935611,0.452893497,0.452857001,0.452843525,0.452834588,0.452777341,0.452855058,0.452865765,0.452955094,0.452983449,0.452880859,0.452839901,0.45281769,0.452970272,1071.9,57.8
1,1,0.254052224,0.278056951,0.330188679,0.578559552,0.631963543,0.354147939,0.078666235,0.852687368,0.463274132,0,0,1,1,0,1,0,0.512350377,0.512413835,0.512515597,0.512437224,0.512375338,0.512379481,0.512366416,0.5123862,0.512386483,0.512374745,0.512476175,0.512452684,0.51238429,0.512392195,0.512457197,0.51249523,1153.68,60.8
1,1,0.244848676,0.297599107,0.339622642,0.694893541,0.389486712,0.337670793,0.101489155,0.842817644,0.538646184,0,0,1,1,0,1,0,0.54491184,0.544988064,0.544939596,0.544932348,0.544978778,0.544906571,0.544944959,0.544903927,0.544944615,0.544913465,0.545050264,0.544963797,0.544935722,0.544911927,0.54492746,0.544936753,1112.9,64.3
1,1,0.235640615,0.316582915,0.433962264,0.746889542,0.204671885,0.282977088,0.07364843,0.853251353,0.586893897,0,0,1,1,0,1,0,0.510182626,0.510164789,0.510211498,0.510215547,0.510202012,0.510091311,0.510130835,0.510222172,0.510141939,0.51016646,0.510221886,0.510211587,0.510155143,0.510209843,0.510109478,0.510209255,1072.1,67.7
1,1,0.226409984,0.33612507,0.433962264,0.872687953,0.03514815,0.574069003,0.146487536,0.849811059,0.77028326,0,0,1,1,0,1,0,0.522092209,0.522199836,0.522256498,0.522258974,0.522192983,0.522132615,0.522189829,0.522205179,0.522215262,0.522167293,0.52223898,0.522287475,0.522161921,0.522144948,0.522257704,0.522278793,1031.2,71.2
1,1,0.217201923,0.355108878,0.528301887,0.616051224,0.176661949,0.257030467,0.000647459,0.812926505,0.687229962,0,0,1,1,0,1,0,0.513507576,0.513618981,0.513558411,0.51360184,0.513464554,0.513456244,0.513444969,0.513611338,0.513525252,0.513553228,0.513637856,0.513717914,0.513567221,0.513529599,0.513525636,0.51366382,990.4,74.6
1,1,0.207993861,0.374651033,0.528301887,0.710046554,0.383536713,0.633530016,0.052929751,0.791720705,0.711953913,0,0,1,1,0,1,0,0.459841385,0.45990886,0.459919205,0.459880579,0.459848669,0.459782825,0.459863218,0.459845492,0.459831004,0.459880666,0.459978788,0.459977429,0.459834167,0.459801872,0.459893184,0.45993179,949.6,78.1
